Codigo,Nombre del producto,Sku,Se puede comprar,Se puede vender,Se puede regalar,Condiciones para regalarlo,Tipo de producto,Estatus,Línea,Estilo,Tipo de Linea de producción,Tipo de Producto,Color,Sexo,Talla,Liso o Contrastado,"Tipo de tela ( poner el codigo de la tela que usan para producto. Si no tienen codigo, ver campo A)",Peso (gramos) con bolsa,Código de barras,Referencia interna- Opcional-,Colchón de insumos en %,Minimo a Producir,Tiempo de Reabastecimiento de Insumos,Punto de Reorden de Insumos,ubicación en Picking,Cantidad de operaciones,Punto de Reorden (a calcular),Máximos por producir,Multiplo de producción,Tiempo de producción (SAM),Comportamiento de ventas,Categoria,Amigos/Enemigos,Complejidad,Número de vivos,Vivos/ No vivos,Minimo en inventario en piezas-  en días de rotación- RITMO CRUCERO,RITMO INICIAL,RITMO ESTANQUE,RITMO FIN DE CICLO,Familia de medida compra,Unidad de medida,Familia de medida uso,Unidad de medida uso,unidad de conversión,Edición Limitada,% Descuento,Liquidaciones,Aplica cambio ,Costo de Compra,Precios de Irregulares,Promedio de Ventas,Stock Máximo   ,Colchon,Precio mínimo de venta,Precio de Mayoreo,Descripción para internet- Vendelo,Tipo de seguimiento,Tipo de Prenda
A002-421-XS,"Top mujer ""cuello cruzado"" Cactus",A002-421-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,421-AVENTURINE,Mujer,XS,Liso,TTR-18-5421-TCX-AVENTURINE,0.270,A002421XS,,,,,,ROJO-B-111,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.243063,150,0.58,216,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-421-XL,"Top mujer ""cuello cruzado"" Cactus",A002-421-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,421-AVENTURINE,Mujer,XL,Liso,TTR-18-5421-TCX-AVENTURINE,0.345,A002421XL,,,,,,ROJO-E-108,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.350001,150,0.23,144,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-528-L,"Top mujer ""cuello cruzado"" Violeta",A002-528-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,528-IMPERIAL PURPLE,Mujer,L ,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.320,A002528L,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.316936,150,0.38,144,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-528-M,"Top mujer ""cuello cruzado"" Violeta",A002-528-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,528-IMPERIAL PURPLE,Mujer,M ,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.285,A002528M,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.343571,150,0.74,216,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-528-S,"Top mujer ""cuello cruzado"" Violeta",A002-528-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,528-IMPERIAL PURPLE,Mujer,S,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.280,A002528S,,,,,,,46,,,24,20.80,Estable,A,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.353639,150,0.95,216,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-528-XS,"Top mujer ""cuello cruzado"" Violeta",A002-528-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,528-IMPERIAL PURPLE,Mujer,XS,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.270,A002528XS,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.243063,150,0.58,216,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-528-XL,"Top mujer ""cuello cruzado"" Violeta",A002-528-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,528-IMPERIAL PURPLE,Mujer,XL,Liso,TTR-19-3528TCX IMPERIAL PURPLE,0.345,A002528XL,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.350001,150,0.23,144,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-945-L,"Top mujer ""cuello cruzado""  Robin",A002-945-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,945-BRIGHT ROSE,Mujer,L ,Liso,TTR-18-1945TCX BRIGHT ROSE,0.320,A002945L,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.316936,150,0.38,144,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-945-M,"Top mujer ""cuello cruzado""  Robin",A002-945-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,945-BRIGHT ROSE,Mujer,M ,Liso,TTR-18-1945TCX BRIGHT ROSE,0.285,A002945M,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.343571,150,0.74,216,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-945-S,"Top mujer ""cuello cruzado""  Robin",A002-945-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,945-BRIGHT ROSE,Mujer,S,Liso,TTR-18-1945TCX BRIGHT ROSE,0.280,A002945S,,,,,,,46,,,24,20.80,Estable,A,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.353639,150,0.95,216,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-945-XS,"Top mujer ""cuello cruzado""  Robin",A002-945-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,945-BRIGHT ROSE,Mujer,XS,Liso,TTR-18-1945TCX BRIGHT ROSE,0.270,A002945XS,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.243063,150,0.58,216,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A002-945-XL,"Top mujer ""cuello cruzado""  Robin",A002-945-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A002,Top,Top,945-BRIGHT ROSE,Mujer,XL,Liso,TTR-18-1945TCX BRIGHT ROSE,0.345,A002945XL,,,,,,,46,,,24,20.80,Estable,B,AH003,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,55.350001,150,0.23,144,20%, $480.00 , $325.00 ,Estrena este top de cuello cruzado y has match con un estilo fresco.No se pega al cuerpo ofreciendote libertad y es suave al tacto¡Un uniforme quirurgico nunca se sintio tan bien!,Lote,Top
A003-024-L,Top mujer  Celta contraste cruzado Naval,A003-024-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,024-CELTA,Mujer,L ,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.255,A003024L ,,,,,,,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,47.186628,150,0.20,72,20%, $460.00 , $300.00 ,"No es el convencional uniforme, destaca y descubre tu brillo con la suavidad y comodidad de su tela tipo Audaz. Gracias a sus bolsas podrás resguardar lo que necesites durante el día.",Lote,Top
A003-024-M,Top mujer  Celta contraste cruzado Naval,A003-024-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,024-CELTA,Mujer,M ,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.240,A003024M ,,,,,,,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,43.252081,150,0.37,108,20%, $460.00 , $300.00 ,"No es el convencional uniforme, destaca y descubre tu brillo con la suavidad y comodidad de su tela tipo Audaz. Gracias a sus bolsas podrás resguardar lo que necesites durante el día.",Lote,Top
A003-024-S,Top mujer  Celta contraste cruzado Naval,A003-024-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,024-CELTA,Mujer,S,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.230,A003024S,,,,,,,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,43.777709,150,0.22,108,20%, $460.00 , $300.00 ,"No es el convencional uniforme, destaca y descubre tu brillo con la suavidad y comodidad de su tela tipo Audaz. Gracias a sus bolsas podrás resguardar lo que necesites durante el día.",Lote,Top
A003-024-XS,Top mujer  Celta contraste cruzado Naval,A003-024-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,024-CELTA,Mujer,XS,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.220,A003024XS,,,,,,,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,43.569272,150,0.09,108,20%, $460.00 , $300.00 ,"No es el convencional uniforme, destaca y descubre tu brillo con la suavidad y comodidad de su tela tipo Audaz. Gracias a sus bolsas podrás resguardar lo que necesites durante el día.",Lote,Top
A003-024-XL,Top mujer  Celta contraste cruzado Naval,A003-024-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,024-CELTA,Mujer,XL,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.305,A003024XL,,,,,,,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,40.805364,150,0.06,72,20%, $460.00 , $300.00 ,"No es el convencional uniforme, destaca y descubre tu brillo con la suavidad y comodidad de su tela tipo Audaz. Gracias a sus bolsas podrás resguardar lo que necesites durante el día.",Lote,Top
A003-027-L,Top mujer  Naval contraste cruzado Lago,A003-027-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,027-NAVAL,Mujer,L ,Contrastado,TTR-19-4027TCX-MEDIEVAL,0.255,A003027L ,,,,,,ROJO-D-45,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,42.796804,150,0.21,144,20%, $460.00 , $300.00 ,"Audaz, cómodo y suave, son los atributos que definen a este uniforme quirúrgico. Su color naval refleja el compromiso y seriedad con la que destacarás durante el día.",Lote,Top
A003-027-M,Top mujer  Naval contraste cruzado Lago,A003-027-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,027-NAVAL,Mujer,M ,Contrastado,TTR-19-4027TCX-MEDIEVAL,0.240,A003027M ,,,,,,ROJO-A-48,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,41.562173,150,0.37,216,20%, $460.00 , $300.00 ,"Audaz, cómodo y suave, son los atributos que definen a este uniforme quirúrgico. Su color naval refleja el compromiso y seriedad con la que destacarás durante el día.",Lote,Top
A003-027-S,Top mujer  Naval contraste cruzado Lago,A003-027-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,027-NAVAL,Mujer,S,Contrastado,TTR-19-4027TCX-MEDIEVAL,0.230,A003027S,,,,,,ROJO-B-47,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,41.652873,150,0.27,216,20%, $460.00 , $300.00 ,"Audaz, cómodo y suave, son los atributos que definen a este uniforme quirúrgico. Su color naval refleja el compromiso y seriedad con la que destacarás durante el día.",Lote,Top
A003-027-XS,Top mujer  Naval contraste cruzado Lago,A003-027-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,027-NAVAL,Mujer,XS,Contrastado,TTR-19-4027TCX-MEDIEVAL,0.220,A003027XS,,,,,,ROJO-C-46,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,41.724267,150,0.17,216,20%, $460.00 , $300.00 ,"Audaz, cómodo y suave, son los atributos que definen a este uniforme quirúrgico. Su color naval refleja el compromiso y seriedad con la que destacarás durante el día.",Lote,Top
A003-027-XL,Top mujer  Naval contraste cruzado Lago,A003-027-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,027-NAVAL,Mujer,XL,Contrastado,TTR-19-4027TCX-MEDIEVAL,0.305,A003027XL,,,,,,ROJO-E-44,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,40.559926,150,0.11,144,20%, $460.00 , $300.00 ,"Audaz, cómodo y suave, son los atributos que definen a este uniforme quirúrgico. Su color naval refleja el compromiso y seriedad con la que destacarás durante el día.",Lote,Top
A003-027-XXL,Top mujer  Naval contraste cruzado Lago,A003-027-XXL,No,Si,Si,N/A,Almacenable,,,,,,,,,,,,,,,,,,ROJO-F-43,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,40.559926,150,0.11,144,20%, $430.00 , $280.00 ,"Audaz, cómodo y suave, son los atributos que definen a este uniforme quirúrgico. Su color naval refleja el compromiso y seriedad con la que destacarás durante el día.",Lote,Top
A003-203-L,Top mujer  Ceniza contraste cruzado Celta,A003-203-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,203-CENIZA,Mujer,L ,Contrastado,TTR-18-5203TCX-PEWTER,0.255,A003203L ,,,,,,ROJO-D-141,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,40.103156,150,0.25,144,20%, $460.00 , $300.00 ,"Destaca de los demás con este audaz uniforme quirúrgico para mujeres, que brilla por su comodidad, suavidad y sus múltiples bolsas para que estés lista para todo.",Lote,Top
A003-203-M,Top mujer  Ceniza contraste cruzado Celta,A003-203-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,203-CENIZA,Mujer,M ,Contrastado,TTR-18-5203TCX-PEWTER,0.240,A003203M ,,,,,,ROJO-A-144,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,40.501984,150,0.63,216,20%, $460.00 , $300.00 ,"Destaca de los demás con este audaz uniforme quirúrgico para mujeres, que brilla por su comodidad, suavidad y sus múltiples bolsas para que estés lista para todo.",Lote,Top
A003-203-S,Top mujer  Ceniza contraste cruzado Celta,A003-203-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,203-CENIZA,Mujer,S,Contrastado,TTR-18-5203TCX-PEWTER,0.230,A003203S,,,,,,ROJO-C-142,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,40.673271,150,0.55,216,20%, $460.00 , $300.00 ,"Destaca de los demás con este audaz uniforme quirúrgico para mujeres, que brilla por su comodidad, suavidad y sus múltiples bolsas para que estés lista para todo.",Lote,Top
A003-203-XS,Top mujer  Ceniza contraste cruzado Celta,A003-203-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,203-CENIZA,Mujer,XS,Contrastado,TTR-18-5203TCX-PEWTER,0.220,A003203XS,,,,,,ROJO-B-143,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,41.042075,150,0.45,216,20%, $460.00 , $300.00 ,"Destaca de los demás con este audaz uniforme quirúrgico para mujeres, que brilla por su comodidad, suavidad y sus múltiples bolsas para que estés lista para todo.",Lote,Top
A003-203-XL,Top mujer  Ceniza contraste cruzado Celta,A003-203-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,203-CENIZA,Mujer,XL,Contrastado,TTR-18-5203TCX-PEWTER,0.305,A003203XL,,,,,,ROJO-E-140,34,,,24,17.55,Estable,B,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,No aplica cambio ,,,40.741265,150,0.10,144,20%, $460.00 , $300.00 ,"Destaca de los demás con este audaz uniforme quirúrgico para mujeres, que brilla por su comodidad, suavidad y sus múltiples bolsas para que estés lista para todo.",Lote,Top
A003-001-L,Top mujer  Blanco contraste cruzado Ceniza,A003-001-L,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,001-BLANCO,Mujer,L ,Contrastado,TTR-WHIT,0.255,A003001L,,,,,,ROJO-D-85,34,,,24,17.55,Estable,Por definir ,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,,150,0.01,72,20%, $460.00 , $300.00 ,Filipina para mujer con la pureza del color  Blanco. Dos bolsillos frontales para todo lo que necesites llevar. Detalles en color Ceniza,Lote,
A003-001-M,Top mujer  Blanco contraste cruzado Ceniza,A003-001-M,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,001-BLANCO,Mujer,M ,Contrastado,TTR-WHIT,0.240,A003001M,,,,,,ROJO-A-88,34,,,24,17.55,Estable,Por definir ,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,,150,,108,20%, $460.00 , $300.00 ,Filipina para mujer con la pureza del color  Blanco. Dos bolsillos frontales para todo lo que necesites llevar. Detalles en color Ceniza,Lote,
A003-001-S,Top mujer  Blanco contraste cruzado Ceniza,A003-001-S,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,001-BLANCO,Mujer,S,Contrastado,TTR-WHIT,0.230,A003001S,,,,,,ROJO-C-86,34,,,24,17.55,Estable,Por definir ,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,,150,0.01,108,20%, $460.00 , $300.00 ,Filipina para mujer con la pureza del color  Blanco. Dos bolsillos frontales para todo lo que necesites llevar. Detalles en color Ceniza,Lote,
A003-001-XS,Top mujer  Blanco contraste cruzado Ceniza,A003-001-XS,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,001-BLANCO,Mujer,XS,Contrastado,TTR-WHIT,0.220,A003001XS,,,,,,ROJO-B-87,34,,,24,17.55,Estable,Por definir ,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,,150,0.02,108,20%, $460.00 , $300.00 ,Filipina para mujer con la pureza del color  Blanco. Dos bolsillos frontales para todo lo que necesites llevar. Detalles en color Ceniza,Lote,
A003-001-XL,Top mujer  Blanco contraste cruzado Ceniza,A003-001-XL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,001-BLANCO,Mujer,XL,Contrastado,TTR-WHIT,0.305,A003001XL,,,,,,ROJO-E-84,34,,,24,17.55,Estable,Por definir ,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,,150,,72,20%, $460.00 , $300.00 ,Filipina para mujer con la pureza del color  Blanco. Dos bolsillos frontales para todo lo que necesites llevar. Detalles en color Ceniza,Lote,
A003-001-XXL,Top mujer  Blanco contraste cruzado Ceniza,A003-001-XXL,No,Si,Si,N/A,Almacenable,Activo,Audaz,A003,Top,Top,001-BLANCO,Mujer,XXL,Contrastado,TTR-WHIT,0.325,A003001XXL,,,,,,ROJO-F-83,34,,,24,17.55,Estable,Por definir ,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,,150,0.01,72,20%, $460.00 , $300.00 ,Filipina para mujer con la pureza del color  Blanco. Dos bolsillos frontales para todo lo que necesites llevar. Detalles en color Ceniza,Lote,
A004-024-L,Blusa medica mujer Celta contraste Ceniza,A004-024-L,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,024-CELTA,Mujer,L ,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.290,A004024L ,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,No aplica cambio ,,40.308542,150,0.18,144,20%, $460.00 , $300.00 ,Con su textura fresca y relajada reflejarás calma y dinamismo en todo momento. Sus bolsas son de gran utilidad para lo que necesites llevar.,Lote,Blusa
A004-024-M,Blusa medica mujer Celta contraste Ceniza,A004-024-M,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,024-CELTA,Mujer,M ,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.280,A004024M ,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,No aplica cambio ,,39.740913,150,0.46,216,20%, $460.00 , $300.00 ,Con su textura fresca y relajada reflejarás calma y dinamismo en todo momento. Sus bolsas son de gran utilidad para lo que necesites llevar.,Lote,Blusa
A004-024-S,Blusa medica mujer Celta contraste Ceniza,A004-024-S,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,024-CELTA,Mujer,S,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.265,A004024S,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,No aplica cambio ,,39.885333,150,0.39,216,20%, $460.00 , $300.00 ,Con su textura fresca y relajada reflejarás calma y dinamismo en todo momento. Sus bolsas son de gran utilidad para lo que necesites llevar.,Lote,Blusa
A004-024-XS,Blusa medica mujer Celta contraste Ceniza,A004-024-XS,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,024-CELTA,Mujer,XS,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.255,A004024XS,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,No aplica cambio ,,41.832342,150,0.33,216,20%, $460.00 , $300.00 ,Con su textura fresca y relajada reflejarás calma y dinamismo en todo momento. Sus bolsas son de gran utilidad para lo que necesites llevar.,Lote,Blusa
A004-024-XL,Blusa medica mujer Celta contraste Ceniza,A004-024-XL,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,024-CELTA,Mujer,XL,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.325,A004024XL,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,No aplica cambio ,,38.307435,150,0.08,144,20%, $460.00 , $300.00 ,Con su textura fresca y relajada reflejarás calma y dinamismo en todo momento. Sus bolsas son de gran utilidad para lo que necesites llevar.,Lote,Blusa
A004-024-XXL,Blusa medica mujer Celta contraste Ceniza,A004-024-XXL,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,024-CELTA,Mujer,XXL,Contrastado, TTR-17-5024TCX-TEAL BLUE,0.335,A004024XXL,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,No aplica cambio ,,40.733717,150,0.07,144,20%, $460.00 , $300.00 ,Con su textura fresca y relajada reflejarás calma y dinamismo en todo momento. Sus bolsas son de gran utilidad para lo que necesites llevar.,Lote,Blusa
A004-570-L,Blusa medica mujer Negro contraste Ceniza,A004-570-L,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,570-NEGRO,Mujer,L ,Contrastado,TTR-19-570TCX-BLACK,0.290,A004570L ,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,40.635259,150,0.69,144,20%, $460.00 , $300.00 ,"Muévete con libertad mientras sientes la suavidad de la tela. Esta blusa médica para mujer integra bolsas para facilitar tu trabajo, al tiempo que proyecta un estilo audaz.",Lote,Blusa
A004-570-M,Blusa medica mujer Negro contraste Ceniza,A004-570-M,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,570-NEGRO,Mujer,M ,Contrastado,TTR-19-570TCX-BLACK,0.280,A004570M ,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.012312,150,1.12,216,20%, $460.00 , $300.00 ,"Muévete con libertad mientras sientes la suavidad de la tela. Esta blusa médica para mujer integra bolsas para facilitar tu trabajo, al tiempo que proyecta un estilo audaz.",Lote,Blusa
A004-570-S,Blusa medica mujer Negro contraste Ceniza,A004-570-S,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,570-NEGRO,Mujer,S,Contrastado,TTR-19-570TCX-BLACK,0.265,A004570S,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,40.748093,150,1.15,216,20%, $460.00 , $300.00 ,"Muévete con libertad mientras sientes la suavidad de la tela. Esta blusa médica para mujer integra bolsas para facilitar tu trabajo, al tiempo que proyecta un estilo audaz.",Lote,Blusa
A004-570-XS,Blusa medica mujer Negro contraste Ceniza,A004-570-XS,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,570-NEGRO,Mujer,XS,Contrastado,TTR-19-570TCX-BLACK,0.255,A004570XS,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,41.371126,150,1.02,216,20%, $460.00 , $300.00 ,"Muévete con libertad mientras sientes la suavidad de la tela. Esta blusa médica para mujer integra bolsas para facilitar tu trabajo, al tiempo que proyecta un estilo audaz.",Lote,Blusa
A004-570-XL,Blusa medica mujer Negro contraste Ceniza,A004-570-XL,No,Si,Si,N/A,Almacenable,Inactivo,Audaz,A004,Top,Top,570-NEGRO,Mujer,XL,Contrastado,TTR-19-570TCX-BLACK,0.325,A004570XL,,,,,,,40,,,24,20.10,Estable,,De todos ,2,,,,,,,N/A,pz,unidades,pz,N/A,,,,SI,40.726456,150,0.20,144,20%, $460.00 , $300.00 ,"Muévete con libertad mientras sientes la suavidad de la tela. Esta blusa médica para mujer integra bolsas para facilitar tu trabajo, al tiempo que proyecta un estilo audaz.",Lote,Blusa
